,worker_id,question,response,answer,correct,confidence,likely
504,ASMEIXETQPZV2,1,1,1,1,4,4
505,ASMEIXETQPZV2,2,1,0,0,2,3
506,ASMEIXETQPZV2,3,1,1,1,4,3
507,ASMEIXETQPZV2,4,1,0,0,4,4
508,ASMEIXETQPZV2,5,0,1,0,3,3
509,ASMEIXETQPZV2,6,0,0,1,2,3
510,ASMEIXETQPZV2,7,1,1,1,4,3
511,ASMEIXETQPZV2,8,0,0,1,3,3
512,ASMEIXETQPZV2,9,1,1,1,2,3
513,ASMEIXETQPZV2,10,1,0,0,2,2
514,ASMEIXETQPZV2,11,1,1,1,4,3
515,ASMEIXETQPZV2,12,0,0,1,1,2
516,ASMEIXETQPZV2,13,1,1,1,2,2
517,ASMEIXETQPZV2,14,1,0,0,4,2
518,ASMEIXETQPZV2,15,0,1,0,1,3
519,ASMEIXETQPZV2,16,0,0,1,2,2
520,ASMEIXETQPZV2,17,1,1,1,3,2
521,ASMEIXETQPZV2,18,1,0,0,2,2
522,ASMEIXETQPZV2,19,0,1,0,1,2
523,ASMEIXETQPZV2,20,1,0,0,5,3
524,ASMEIXETQPZV2,21,0,1,0,2,3
525,ASMEIXETQPZV2,22,0,0,1,4,4
526,ASMEIXETQPZV2,23,1,1,1,4,3
527,ASMEIXETQPZV2,24,0,0,1,2,3
528,ASMEIXETQPZV2,25,1,1,1,4,3
529,ASMEIXETQPZV2,26,0,0,1,2,3
530,ASMEIXETQPZV2,27,1,1,1,4,3
531,ASMEIXETQPZV2,28,1,0,0,1,3
532,ASMEIXETQPZV2,29,1,1,1,5,3
533,ASMEIXETQPZV2,30,0,0,1,2,4
534,ASMEIXETQPZV2,31,1,1,1,3,2
535,ASMEIXETQPZV2,32,1,0,0,2,2
536,ASMEIXETQPZV2,33,1,1,1,4,3
537,ASMEIXETQPZV2,34,0,0,1,1,3
538,ASMEIXETQPZV2,35,1,1,1,2,3
539,ASMEIXETQPZV2,36,0,0,1,2,3
540,A22X4H4XWMRFG7,1,0,1,0,1,1
541,A22X4H4XWMRFG7,2,0,0,1,1,1
542,A22X4H4XWMRFG7,3,0,1,0,1,1
543,A22X4H4XWMRFG7,4,0,0,1,1,1
544,A22X4H4XWMRFG7,5,0,1,0,1,1
545,A22X4H4XWMRFG7,6,0,0,1,1,1
546,A22X4H4XWMRFG7,7,1,1,1,1,1
547,A22X4H4XWMRFG7,8,1,0,0,1,1
548,A22X4H4XWMRFG7,9,1,1,1,1,1
549,A22X4H4XWMRFG7,10,1,0,0,1,1
550,A22X4H4XWMRFG7,11,1,1,1,1,1
551,A22X4H4XWMRFG7,12,1,0,0,1,1
552,A22X4H4XWMRFG7,13,1,1,1,1,1
553,A22X4H4XWMRFG7,14,1,0,0,1,1
554,A22X4H4XWMRFG7,15,1,1,1,1,1
555,A22X4H4XWMRFG7,16,1,0,0,1,1
556,A22X4H4XWMRFG7,17,1,1,1,1,1
557,A22X4H4XWMRFG7,18,1,0,0,1,1
558,A22X4H4XWMRFG7,19,1,1,1,1,1
559,A22X4H4XWMRFG7,20,1,0,0,1,1
560,A22X4H4XWMRFG7,21,1,1,1,1,1
561,A22X4H4XWMRFG7,22,1,0,0,1,1
562,A22X4H4XWMRFG7,23,1,1,1,1,1
563,A22X4H4XWMRFG7,24,1,0,0,1,1
564,A22X4H4XWMRFG7,25,1,1,1,1,1
565,A22X4H4XWMRFG7,26,1,0,0,1,1
566,A22X4H4XWMRFG7,27,1,1,1,1,1
567,A22X4H4XWMRFG7,28,1,0,0,1,1
568,A22X4H4XWMRFG7,29,1,1,1,1,1
569,A22X4H4XWMRFG7,30,1,0,0,1,1
570,A22X4H4XWMRFG7,31,1,1,1,1,1
571,A22X4H4XWMRFG7,32,1,0,0,1,1
572,A22X4H4XWMRFG7,33,1,1,1,1,1
573,A22X4H4XWMRFG7,34,1,0,0,1,1
574,A22X4H4XWMRFG7,35,1,1,1,1,1
575,A22X4H4XWMRFG7,36,1,0,0,1,1
576,A34PZU7S7JCAJO,1,0,1,0,4,5
577,A34PZU7S7JCAJO,2,0,0,1,4,3
578,A34PZU7S7JCAJO,3,0,1,0,3,4
579,A34PZU7S7JCAJO,4,0,0,1,3,3
580,A34PZU7S7JCAJO,5,0,1,0,4,3
581,A34PZU7S7JCAJO,6,0,0,1,4,3
582,A34PZU7S7JCAJO,7,0,1,0,4,3
583,A34PZU7S7JCAJO,8,0,0,1,4,4
584,A34PZU7S7JCAJO,9,1,1,1,5,4
585,A34PZU7S7JCAJO,10,1,0,0,4,5
586,A34PZU7S7JCAJO,11,0,1,0,4,4
587,A34PZU7S7JCAJO,12,0,0,1,3,4
588,A34PZU7S7JCAJO,13,1,1,1,4,5
589,A34PZU7S7JCAJO,14,1,0,0,5,4
590,A34PZU7S7JCAJO,15,1,1,1,5,3
591,A34PZU7S7JCAJO,16,0,0,1,6,5
592,A34PZU7S7JCAJO,17,1,1,1,5,5
593,A34PZU7S7JCAJO,18,0,0,1,5,5
594,A34PZU7S7JCAJO,19,1,1,1,4,5
595,A34PZU7S7JCAJO,20,0,0,1,4,3
596,A34PZU7S7JCAJO,21,1,1,1,5,6
597,A34PZU7S7JCAJO,22,0,0,1,3,4
598,A34PZU7S7JCAJO,23,1,1,1,5,5
599,A34PZU7S7JCAJO,24,0,0,1,3,3
600,A34PZU7S7JCAJO,25,1,1,1,4,5
601,A34PZU7S7JCAJO,26,0,0,1,4,3
602,A34PZU7S7JCAJO,27,1,1,1,6,5
603,A34PZU7S7JCAJO,28,0,0,1,3,2
604,A34PZU7S7JCAJO,29,1,1,1,6,7
605,A34PZU7S7JCAJO,30,0,0,1,4,3
606,A34PZU7S7JCAJO,31,1,1,1,4,4
607,A34PZU7S7JCAJO,32,0,0,1,3,3
608,A34PZU7S7JCAJO,33,1,1,1,4,3
609,A34PZU7S7JCAJO,34,0,0,1,3,2
610,A34PZU7S7JCAJO,35,1,1,1,5,6
611,A34PZU7S7JCAJO,36,0,0,1,3,4
612,A1127U06EX2U6H,1,1,1,1,5,5
613,A1127U06EX2U6H,2,0,0,1,6,6
614,A1127U06EX2U6H,3,0,1,0,5,6
615,A1127U06EX2U6H,4,0,0,1,6,6
616,A1127U06EX2U6H,5,1,1,1,5,6
617,A1127U06EX2U6H,6,0,0,1,6,6
618,A1127U06EX2U6H,7,1,1,1,6,5
619,A1127U06EX2U6H,8,0,0,1,3,2
620,A1127U06EX2U6H,9,1,1,1,6,6
621,A1127U06EX2U6H,10,0,0,1,5,5
622,A1127U06EX2U6H,11,1,1,1,5,6
623,A1127U06EX2U6H,12,0,0,1,4,5
624,A1127U06EX2U6H,13,1,1,1,6,6
625,A1127U06EX2U6H,14,0,0,1,2,2
626,A1127U06EX2U6H,15,1,1,1,5,5
627,A1127U06EX2U6H,16,0,0,1,4,3
628,A1127U06EX2U6H,17,1,1,1,5,5
629,A1127U06EX2U6H,18,0,0,1,3,2
630,A1127U06EX2U6H,19,1,1,1,5,5
631,A1127U06EX2U6H,20,0,0,1,3,3
632,A1127U06EX2U6H,21,1,1,1,5,5
633,A1127U06EX2U6H,22,0,0,1,3,3
634,A1127U06EX2U6H,23,1,1,1,6,6
635,A1127U06EX2U6H,24,0,0,1,2,2
636,A1127U06EX2U6H,25,1,1,1,5,6
637,A1127U06EX2U6H,26,0,0,1,2,2
638,A1127U06EX2U6H,27,1,1,1,6,5
639,A1127U06EX2U6H,28,0,0,1,2,2
640,A1127U06EX2U6H,29,1,1,1,6,5
641,A1127U06EX2U6H,30,0,0,1,2,2
642,A1127U06EX2U6H,31,0,1,0,6,5
643,A1127U06EX2U6H,32,0,0,1,2,2
644,A1127U06EX2U6H,33,1,1,1,6,5
645,A1127U06EX2U6H,34,0,0,1,1,2
646,A1127U06EX2U6H,35,1,1,1,5,6
647,A1127U06EX2U6H,36,0,0,1,2,2
648,AZBS0MVCBSCGY,1,0,1,0,5,5
649,AZBS0MVCBSCGY,2,1,0,0,6,5
650,AZBS0MVCBSCGY,3,1,1,1,5,7
651,AZBS0MVCBSCGY,4,0,0,1,5,6
652,AZBS0MVCBSCGY,5,0,1,0,7,4
653,AZBS0MVCBSCGY,6,0,0,1,5,6
654,AZBS0MVCBSCGY,7,0,1,0,5,6
655,AZBS0MVCBSCGY,8,0,0,1,6,4
656,AZBS0MVCBSCGY,9,0,1,0,6,5
657,AZBS0MVCBSCGY,10,0,0,1,6,4
658,AZBS0MVCBSCGY,11,1,1,1,7,6
659,AZBS0MVCBSCGY,12,0,0,1,6,5
660,AZBS0MVCBSCGY,13,0,1,0,6,3
661,AZBS0MVCBSCGY,14,0,0,1,6,4
662,AZBS0MVCBSCGY,15,0,1,0,5,4
663,AZBS0MVCBSCGY,16,0,0,1,5,6
664,AZBS0MVCBSCGY,17,1,1,1,7,4
665,AZBS0MVCBSCGY,18,1,0,0,6,4
666,AZBS0MVCBSCGY,19,1,1,1,5,4
667,AZBS0MVCBSCGY,20,1,0,0,7,4
668,AZBS0MVCBSCGY,21,0,1,0,7,4
669,AZBS0MVCBSCGY,22,0,0,1,5,3
670,AZBS0MVCBSCGY,23,0,1,0,5,4
671,AZBS0MVCBSCGY,24,0,0,1,7,5
672,AZBS0MVCBSCGY,25,0,1,0,5,3
673,AZBS0MVCBSCGY,26,0,0,1,7,5
674,AZBS0MVCBSCGY,27,0,1,0,4,6
675,AZBS0MVCBSCGY,28,1,0,0,5,4
676,AZBS0MVCBSCGY,29,0,1,0,7,5
677,AZBS0MVCBSCGY,30,1,0,0,5,3
678,AZBS0MVCBSCGY,31,0,1,0,6,4
679,AZBS0MVCBSCGY,32,0,0,1,5,4
680,AZBS0MVCBSCGY,33,1,1,1,5,3
681,AZBS0MVCBSCGY,34,0,0,1,5,4
682,AZBS0MVCBSCGY,35,1,1,1,5,4
683,AZBS0MVCBSCGY,36,0,0,1,7,5
684,A1IKK576F8WY0N,1,0,1,0,5,3
685,A1IKK576F8WY0N,2,1,0,0,5,4
686,A1IKK576F8WY0N,3,0,1,0,6,3
687,A1IKK576F8WY0N,4,1,0,0,5,3
688,A1IKK576F8WY0N,5,0,1,0,6,2
689,A1IKK576F8WY0N,6,1,0,0,5,3
690,A1IKK576F8WY0N,7,0,1,0,4,5
691,A1IKK576F8WY0N,8,1,0,0,6,5
692,A1IKK576F8WY0N,9,0,1,0,5,3
693,A1IKK576F8WY0N,10,1,0,0,5,4
694,A1IKK576F8WY0N,11,0,1,0,6,2
695,A1IKK576F8WY0N,12,1,0,0,5,3
696,A1IKK576F8WY0N,13,0,1,0,6,5
697,A1IKK576F8WY0N,14,1,0,0,6,6
698,A1IKK576F8WY0N,15,0,1,0,5,4
699,A1IKK576F8WY0N,16,1,0,0,5,5
700,A1IKK576F8WY0N,17,0,1,0,6,3
701,A1IKK576F8WY0N,18,1,0,0,6,3
702,A1IKK576F8WY0N,19,0,1,0,4,6
703,A1IKK576F8WY0N,20,1,0,0,4,7
704,A1IKK576F8WY0N,21,0,1,0,5,5
705,A1IKK576F8WY0N,22,1,0,0,5,5
706,A1IKK576F8WY0N,23,0,1,0,6,3
707,A1IKK576F8WY0N,24,1,0,0,6,2
708,A1IKK576F8WY0N,25,0,1,0,4,6
709,A1IKK576F8WY0N,26,1,0,0,4,7
710,A1IKK576F8WY0N,27,0,1,0,5,4
711,A1IKK576F8WY0N,28,1,0,0,5,5
712,A1IKK576F8WY0N,29,0,1,0,6,5
713,A1IKK576F8WY0N,30,1,0,0,4,4
714,A1IKK576F8WY0N,31,0,1,0,3,7
715,A1IKK576F8WY0N,32,1,0,0,3,7
716,A1IKK576F8WY0N,33,0,1,0,4,6
717,A1IKK576F8WY0N,34,1,0,0,4,6
718,A1IKK576F8WY0N,35,0,1,0,5,6
719,A1IKK576F8WY0N,36,1,0,0,4,5
720,A2YKYAZYVWOXBO,1,0,1,0,6,5
721,A2YKYAZYVWOXBO,2,0,0,1,6,6
722,A2YKYAZYVWOXBO,3,1,1,1,3,6
723,A2YKYAZYVWOXBO,4,1,0,0,6,6
724,A2YKYAZYVWOXBO,5,1,1,1,7,7
725,A2YKYAZYVWOXBO,6,1,0,0,2,2
726,A2YKYAZYVWOXBO,7,0,1,0,6,6
727,A2YKYAZYVWOXBO,8,1,0,0,6,6
728,A2YKYAZYVWOXBO,9,1,1,1,5,7
729,A2YKYAZYVWOXBO,10,0,0,1,5,6
730,A2YKYAZYVWOXBO,11,1,1,1,5,3
731,A2YKYAZYVWOXBO,12,0,0,1,6,3
732,A2YKYAZYVWOXBO,13,0,1,0,3,3
733,A2YKYAZYVWOXBO,14,0,0,1,4,3
734,A2YKYAZYVWOXBO,15,1,1,1,6,5
735,A2YKYAZYVWOXBO,16,0,0,1,5,6
736,A2YKYAZYVWOXBO,17,1,1,1,4,6
737,A2YKYAZYVWOXBO,18,0,0,1,6,2
738,A2YKYAZYVWOXBO,19,1,1,1,6,5
739,A2YKYAZYVWOXBO,20,0,0,1,5,6
740,A2YKYAZYVWOXBO,21,1,1,1,7,6
741,A2YKYAZYVWOXBO,22,0,0,1,3,3
742,A2YKYAZYVWOXBO,23,1,1,1,6,7
743,A2YKYAZYVWOXBO,24,0,0,1,6,7
744,A2YKYAZYVWOXBO,25,1,1,1,3,7
745,A2YKYAZYVWOXBO,26,0,0,1,5,3
746,A2YKYAZYVWOXBO,27,1,1,1,6,7
747,A2YKYAZYVWOXBO,28,0,0,1,5,7
748,A2YKYAZYVWOXBO,29,1,1,1,3,6
749,A2YKYAZYVWOXBO,30,0,0,1,7,7
750,A2YKYAZYVWOXBO,31,1,1,1,3,3
751,A2YKYAZYVWOXBO,32,1,0,0,2,7
752,A2YKYAZYVWOXBO,33,1,1,1,7,7
753,A2YKYAZYVWOXBO,34,0,0,1,5,4
754,A2YKYAZYVWOXBO,35,1,1,1,6,7
755,A2YKYAZYVWOXBO,36,0,0,1,6,5
756,A2CF2BD4Q0ZDJN,1,0,1,0,5,2
757,A2CF2BD4Q0ZDJN,2,1,0,0,5,2
758,A2CF2BD4Q0ZDJN,3,0,1,0,6,1
759,A2CF2BD4Q0ZDJN,4,1,0,0,6,1
760,A2CF2BD4Q0ZDJN,5,0,1,0,7,1
761,A2CF2BD4Q0ZDJN,6,1,0,0,7,1
762,A2CF2BD4Q0ZDJN,7,0,1,0,4,6
763,A2CF2BD4Q0ZDJN,8,1,0,0,4,6
764,A2CF2BD4Q0ZDJN,9,0,1,0,5,3
765,A2CF2BD4Q0ZDJN,10,1,0,0,5,3
766,A2CF2BD4Q0ZDJN,11,0,1,0,6,2
767,A2CF2BD4Q0ZDJN,12,1,0,0,6,2
768,A2CF2BD4Q0ZDJN,13,0,1,0,3,7
769,A2CF2BD4Q0ZDJN,14,1,0,0,3,7
770,A2CF2BD4Q0ZDJN,15,0,1,0,4,4
771,A2CF2BD4Q0ZDJN,16,1,0,0,4,4
772,A2CF2BD4Q0ZDJN,17,0,1,0,5,2
773,A2CF2BD4Q0ZDJN,18,1,0,0,5,2
774,A2CF2BD4Q0ZDJN,19,0,1,0,2,7
775,A2CF2BD4Q0ZDJN,20,1,0,0,2,7
776,A2CF2BD4Q0ZDJN,21,0,1,0,4,6
777,A2CF2BD4Q0ZDJN,22,1,0,0,5,6
778,A2CF2BD4Q0ZDJN,23,0,1,0,5,4
779,A2CF2BD4Q0ZDJN,24,1,0,0,5,4
780,A2CF2BD4Q0ZDJN,25,0,1,0,2,7
781,A2CF2BD4Q0ZDJN,26,1,0,0,1,7
782,A2CF2BD4Q0ZDJN,27,0,1,0,4,6
783,A2CF2BD4Q0ZDJN,28,1,0,0,4,6
784,A2CF2BD4Q0ZDJN,29,0,1,0,5,3
785,A2CF2BD4Q0ZDJN,30,1,0,0,5,3
786,A2CF2BD4Q0ZDJN,31,0,1,0,2,7
787,A2CF2BD4Q0ZDJN,32,1,0,0,2,7
788,A2CF2BD4Q0ZDJN,33,0,1,0,2,6
789,A2CF2BD4Q0ZDJN,34,1,0,0,2,6
790,A2CF2BD4Q0ZDJN,35,0,1,0,5,5
791,A2CF2BD4Q0ZDJN,36,1,0,0,5,5
792,A2U0JT7TSIIXPS,1,0,1,0,6,5
793,A2U0JT7TSIIXPS,2,0,0,1,5,4
794,A2U0JT7TSIIXPS,3,1,1,1,6,5
795,A2U0JT7TSIIXPS,4,1,0,0,6,5
796,A2U0JT7TSIIXPS,5,0,1,0,6,5
797,A2U0JT7TSIIXPS,6,1,0,0,6,5
798,A2U0JT7TSIIXPS,7,1,1,1,5,6
799,A2U0JT7TSIIXPS,8,1,0,0,7,5
800,A2U0JT7TSIIXPS,9,0,1,0,6,6
801,A2U0JT7TSIIXPS,10,1,0,0,6,5
802,A2U0JT7TSIIXPS,11,0,1,0,5,6
803,A2U0JT7TSIIXPS,12,1,0,0,6,5
804,A2U0JT7TSIIXPS,13,1,1,1,6,5
805,A2U0JT7TSIIXPS,14,1,0,0,5,6
806,A2U0JT7TSIIXPS,15,0,1,0,6,5
807,A2U0JT7TSIIXPS,16,1,0,0,6,5
808,A2U0JT7TSIIXPS,17,1,1,1,5,6
809,A2U0JT7TSIIXPS,18,0,0,1,6,5
810,A2U0JT7TSIIXPS,19,1,1,1,6,5
811,A2U0JT7TSIIXPS,20,1,0,0,6,5
812,A2U0JT7TSIIXPS,21,1,1,1,6,5
813,A2U0JT7TSIIXPS,22,1,0,0,6,5
814,A2U0JT7TSIIXPS,23,0,1,0,6,5
815,A2U0JT7TSIIXPS,24,1,0,0,6,5
816,A2U0JT7TSIIXPS,25,1,1,1,6,5
817,A2U0JT7TSIIXPS,26,1,0,0,6,5
818,A2U0JT7TSIIXPS,27,1,1,1,6,5
819,A2U0JT7TSIIXPS,28,1,0,0,6,5
820,A2U0JT7TSIIXPS,29,0,1,0,5,5
821,A2U0JT7TSIIXPS,30,1,0,0,6,5
822,A2U0JT7TSIIXPS,31,1,1,1,6,5
823,A2U0JT7TSIIXPS,32,1,0,0,7,5
824,A2U0JT7TSIIXPS,33,1,1,1,6,6
825,A2U0JT7TSIIXPS,34,1,0,0,6,5
826,A2U0JT7TSIIXPS,35,1,1,1,6,5
827,A2U0JT7TSIIXPS,36,1,0,0,6,5
828,ASL2J1WC5JG2I,1,0,1,0,7,7
829,ASL2J1WC5JG2I,2,0,0,1,7,1
830,ASL2J1WC5JG2I,3,1,1,1,7,7
831,ASL2J1WC5JG2I,4,1,0,0,5,5
832,ASL2J1WC5JG2I,5,1,1,1,6,4
833,ASL2J1WC5JG2I,6,1,0,0,5,4
834,ASL2J1WC5JG2I,7,1,1,1,3,5
835,ASL2J1WC5JG2I,8,1,0,0,5,5
836,ASL2J1WC5JG2I,9,1,1,1,4,5
837,ASL2J1WC5JG2I,10,0,0,1,5,4
838,ASL2J1WC5JG2I,11,1,1,1,4,5
839,ASL2J1WC5JG2I,12,1,0,0,5,5
840,ASL2J1WC5JG2I,13,1,1,1,4,5
841,ASL2J1WC5JG2I,14,1,0,0,5,4
842,ASL2J1WC5JG2I,15,1,1,1,5,4
843,ASL2J1WC5JG2I,16,1,0,0,5,4
844,ASL2J1WC5JG2I,17,0,1,0,2,4
845,ASL2J1WC5JG2I,18,0,0,1,2,2
846,ASL2J1WC5JG2I,19,0,1,0,4,4
847,ASL2J1WC5JG2I,20,0,0,1,4,3
848,ASL2J1WC5JG2I,21,1,1,1,3,3
849,ASL2J1WC5JG2I,22,0,0,1,4,3
850,ASL2J1WC5JG2I,23,1,1,1,4,4
851,ASL2J1WC5JG2I,24,0,0,1,4,4
852,ASL2J1WC5JG2I,25,1,1,1,4,3
853,ASL2J1WC5JG2I,26,1,0,0,4,3
854,ASL2J1WC5JG2I,27,0,1,0,3,3
855,ASL2J1WC5JG2I,28,1,0,0,4,4
856,ASL2J1WC5JG2I,29,0,1,0,4,3
857,ASL2J1WC5JG2I,30,1,0,0,3,3
858,ASL2J1WC5JG2I,31,0,1,0,3,4
859,ASL2J1WC5JG2I,32,0,0,1,4,5
860,ASL2J1WC5JG2I,33,0,1,0,5,5
861,ASL2J1WC5JG2I,34,1,0,0,3,3
862,ASL2J1WC5JG2I,35,1,1,1,4,3
863,ASL2J1WC5JG2I,36,0,0,1,5,4
864,A2FDEBTHDRUHRK,1,0,1,0,1,5
865,A2FDEBTHDRUHRK,2,0,0,1,1,6
866,A2FDEBTHDRUHRK,3,0,1,0,1,5
867,A2FDEBTHDRUHRK,4,0,0,1,1,4
868,A2FDEBTHDRUHRK,5,0,1,0,1,5
869,A2FDEBTHDRUHRK,6,0,0,1,1,4
870,A2FDEBTHDRUHRK,7,0,1,0,1,5
871,A2FDEBTHDRUHRK,8,0,0,1,1,5
872,A2FDEBTHDRUHRK,9,0,1,0,1,6
873,A2FDEBTHDRUHRK,10,0,0,1,1,6
874,A2FDEBTHDRUHRK,11,0,1,0,1,5
875,A2FDEBTHDRUHRK,12,0,0,1,1,5
876,A2FDEBTHDRUHRK,13,0,1,0,1,5
877,A2FDEBTHDRUHRK,14,0,0,1,1,4
878,A2FDEBTHDRUHRK,15,0,1,0,1,5
879,A2FDEBTHDRUHRK,16,0,0,1,1,5
880,A2FDEBTHDRUHRK,17,0,1,0,1,5
881,A2FDEBTHDRUHRK,18,0,0,1,1,5
882,A2FDEBTHDRUHRK,19,0,1,0,1,6
883,A2FDEBTHDRUHRK,20,0,0,1,1,7
884,A2FDEBTHDRUHRK,21,0,1,0,1,5
885,A2FDEBTHDRUHRK,22,0,0,1,1,6
886,A2FDEBTHDRUHRK,23,0,1,0,1,4
887,A2FDEBTHDRUHRK,24,0,0,1,1,6
888,A2FDEBTHDRUHRK,25,0,1,0,1,6
889,A2FDEBTHDRUHRK,26,0,0,1,1,7
890,A2FDEBTHDRUHRK,27,0,1,0,1,2
891,A2FDEBTHDRUHRK,28,0,0,1,1,5
892,A2FDEBTHDRUHRK,29,0,1,0,1,4
893,A2FDEBTHDRUHRK,30,0,0,1,1,6
894,A2FDEBTHDRUHRK,31,0,1,0,1,6
895,A2FDEBTHDRUHRK,32,0,0,1,1,7
896,A2FDEBTHDRUHRK,33,0,1,0,1,7
897,A2FDEBTHDRUHRK,34,0,0,1,1,3
898,A2FDEBTHDRUHRK,35,0,1,0,1,4
899,A2FDEBTHDRUHRK,36,0,0,1,1,5
900,A3HQ79XXFXL57N,1,0,1,0,5,5
901,A3HQ79XXFXL57N,2,0,0,1,5,4
902,A3HQ79XXFXL57N,3,0,1,0,3,3
903,A3HQ79XXFXL57N,4,0,0,1,4,3
904,A3HQ79XXFXL57N,5,0,1,0,4,3
905,A3HQ79XXFXL57N,6,0,0,1,4,3
906,A3HQ79XXFXL57N,7,0,1,0,3,2
907,A3HQ79XXFXL57N,8,0,0,1,5,3
908,A3HQ79XXFXL57N,9,1,1,1,4,4
909,A3HQ79XXFXL57N,10,1,0,0,4,4
910,A3HQ79XXFXL57N,11,1,1,1,3,4
911,A3HQ79XXFXL57N,12,0,0,1,3,2
912,A3HQ79XXFXL57N,13,0,1,0,5,3
913,A3HQ79XXFXL57N,14,1,0,0,5,3
914,A3HQ79XXFXL57N,15,1,1,1,4,4
915,A3HQ79XXFXL57N,16,0,0,1,2,4
916,A3HQ79XXFXL57N,17,1,1,1,4,4
917,A3HQ79XXFXL57N,18,1,0,0,3,3
918,A3HQ79XXFXL57N,19,0,1,0,3,4
919,A3HQ79XXFXL57N,20,1,0,0,3,4
920,A3HQ79XXFXL57N,21,0,1,0,2,2
921,A3HQ79XXFXL57N,22,0,0,1,2,3
922,A3HQ79XXFXL57N,23,0,1,0,4,3
923,A3HQ79XXFXL57N,24,0,0,1,3,2
924,A3HQ79XXFXL57N,25,0,1,0,3,3
925,A3HQ79XXFXL57N,26,0,0,1,1,4
926,A3HQ79XXFXL57N,27,0,1,0,3,3
927,A3HQ79XXFXL57N,28,0,0,1,3,3
928,A3HQ79XXFXL57N,29,0,1,0,1,2
929,A3HQ79XXFXL57N,30,0,0,1,4,4
930,A3HQ79XXFXL57N,31,0,1,0,4,3
931,A3HQ79XXFXL57N,32,0,0,1,4,3
932,A3HQ79XXFXL57N,33,0,1,0,6,6
933,A3HQ79XXFXL57N,34,0,0,1,4,3
934,A3HQ79XXFXL57N,35,0,1,0,5,5
935,A3HQ79XXFXL57N,36,0,0,1,4,4
936,A3LT7W355XOAKF,1,1,1,1,2,6
937,A3LT7W355XOAKF,2,1,0,0,5,6
938,A3LT7W355XOAKF,3,0,1,0,5,6
939,A3LT7W355XOAKF,4,1,0,0,5,6
940,A3LT7W355XOAKF,5,0,1,0,6,7
941,A3LT7W355XOAKF,6,1,0,0,7,7
942,A3LT7W355XOAKF,7,0,1,0,2,5
943,A3LT7W355XOAKF,8,1,0,0,2,5
944,A3LT7W355XOAKF,9,0,1,0,4,5
945,A3LT7W355XOAKF,10,1,0,0,5,5
946,A3LT7W355XOAKF,11,0,1,0,3,5
947,A3LT7W355XOAKF,12,1,0,0,6,2
948,A3LT7W355XOAKF,13,0,1,0,1,6
949,A3LT7W355XOAKF,14,1,0,0,6,6
950,A3LT7W355XOAKF,15,0,1,0,2,6
951,A3LT7W355XOAKF,16,1,0,0,3,6
952,A3LT7W355XOAKF,17,0,1,0,6,4
953,A3LT7W355XOAKF,18,1,0,0,5,3
954,A3LT7W355XOAKF,19,0,1,0,1,7
955,A3LT7W355XOAKF,20,1,0,0,2,7
956,A3LT7W355XOAKF,21,0,1,0,2,6
957,A3LT7W355XOAKF,22,1,0,0,5,6
958,A3LT7W355XOAKF,23,0,1,0,5,3
959,A3LT7W355XOAKF,24,1,0,0,4,3
960,A3LT7W355XOAKF,25,0,1,0,1,7
961,A3LT7W355XOAKF,26,1,0,0,1,7
962,A3LT7W355XOAKF,27,0,1,0,2,6
963,A3LT7W355XOAKF,28,1,0,0,2,6
964,A3LT7W355XOAKF,29,0,1,0,2,5
965,A3LT7W355XOAKF,30,1,0,0,3,3
966,A3LT7W355XOAKF,31,0,1,0,1,7
967,A3LT7W355XOAKF,32,1,0,0,1,7
968,A3LT7W355XOAKF,33,0,1,0,2,6
969,A3LT7W355XOAKF,34,1,0,0,2,6
970,A3LT7W355XOAKF,35,0,1,0,3,5
971,A3LT7W355XOAKF,36,1,0,0,3,3
